sentence,compQ,compRespL,compRespR,compRespCorr,incongruentambiguous,criticalSentenceCode,image,ambiguous,critical,congruent,Incongruent,Single,block,imageCorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponsePreStart.keys,keyResponsePreStart.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_2.keys,key_resp_4.keys,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,IRI_13,IRI_FL_13,space_13,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,key_resp_2.rt,key_resp_4.rt,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,rest_keyresponse.keys,rest_keyresponse.rt,session,participant,level,frameRate,expName,date,group,
Los planos del arquitecto tienen un diseño muy creativo ,El arquitecto es muy bueno y creativo.,Verdadero,Falso,f,0,251,incongruent_left,0,0,0,1,0,B,f,1,0,1,0,0,56,56,50,,,f,1,0.438532114029,0.552479982376,0.525898933411,0.552479982376,0.184500932693,0.121254920959,0.73698091507,0.233180046082,0.168300867081,0.970160961151,0.184263944626,0.137699842453,1.15442490578,0.334466218948,0.288529157639,1.48889112473,0.2169008255,0.167338848114,1.70579195023,0.234405994415,0.189019918442,1.94019794464,0.250547170639,0.202117919922,2.19074511528,0.28417301178,0.238887071609,2.47491812706,f,1,1.38932991028,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Después de pintar su casa Julieta tuvo que limpiar,Las paredes de la casa están descoloridas. ,Verdadero,Falso,j,0,243,congruent_left,0,0,1,0,0,B,f,1,0,1,0,0,57,57,42,,,f,1,0.519729852676,0.433974981308,0.408538103104,0.433974981308,0.19983792305,0.152193784714,0.633812904358,0.218240022659,0.1705930233,0.852052927017,0.433557987213,0.366970062256,1.28561091423,0.201662063599,0.153746128082,1.48727297783,0.234202861786,0.186909198761,1.72147583961,0.534838199615,0.489028930664,2.25631403923,0.317560911179,0.270987987518,2.57387495041,0.333778858185,0.271983146667,2.90765380859,j,1,1.77207803726,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Cuando Dora compró la comida se le quedó en el mercado,Dora salió del mercado con la comida.,Verdadero,Falso,j,0,30,congruent_right,1,1,1,0,0,B,j,1,0,1,0,0,58,58,9,,,j,1,0.58905506134,0.533593177795,0.500920057297,0.533593177795,0.26785993576,0.206477165222,0.801453113556,0.384169101715,0.319036006927,1.18562221527,0.199867010117,0.150022029877,1.38548922539,0.38489985466,0.337540864944,1.77038908005,0.43439912796,0.388836860657,2.20478820801,0.28443980217,0.238727092743,2.48922801018,0.333230018616,0.284072875977,2.82245802879,0.235007047653,0.188351869583,3.05746507645,j,1,1.90720200539,None,None,0.333445072174,0.271782159805,3.39091014862,0.401480913162,0.354632854462,3.79239106178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,311,congruent_left,0,0,1,0,0,A,f,1,0,1,0,0,59,59,70,,,f,1,0.452346086502,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,301,single_left,0,0,0,0,1,A,f,1,0,1,0,0,60,60,60,,,f,1,0.357128858566,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,313,incongruent_left,0,0,0,1,0,A,f,1,0,1,0,0,61,61,72,,,f,1,0.437384128571,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Linda hace un paseo en las montañas todos los sábados,A Linda no le gusta la naturaleza.,Verdadero,Falso,j,0,236,single_left,0,0,0,0,1,B,f,1,0,1,0,0,62,62,35,,,f,1,0.356351852417,0.483472108841,0.450083971024,0.483472108841,0.234024047852,0.188542842865,0.717496156693,0.199576854706,0.152421951294,0.917073011398,0.268563985825,0.219937086105,1.18563699722,0.232290029526,0.18506193161,1.41792702675,0.368895053864,0.321421146393,1.78682208061,0.200556993484,0.152808189392,1.9873790741,0.485180139542,0.439199924469,2.47255921364,0.267266988754,0.221900939941,2.73982620239,j,1,1.57148194313,None,None,0.233436822891,0.189285993576,2.97326302528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,310,single_right,0,0,0,0,1,A,j,1,0,1,0,0,63,63,69,,,j,1,0.404633998871,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Los novios montaron la sofá que su amigo les dejó en la sala de su nuevo piso ,Los novios compró la sofá nueva.,Verdadero,Falso,j,0,118,incongruent_left,0,1,0,1,0,B,f,1,0,1,0,0,64,64,28,,,f,1,0.420945882797,0.585728883743,0.54566192627,0.585728883743,0.332381010056,0.270570039749,0.918109893799,0.268409013748,0.20442199707,1.18651890755,0.318586111069,0.255475997925,1.50510501862,0.216217041016,0.154667854309,1.72132205963,0.216691017151,0.152843952179,1.93801307678,0.285170793533,0.222906112671,2.22318387032,0.567858219147,0.506022930145,2.79104208946,0.334722995758,0.272055149078,3.12576508522,j,1,1.23783993721,None,None,0.200394868851,0.121542930603,3.32615995407,0.401261091232,0.336413860321,3.7274210453,0.300640821457,0.237900972366,4.02806186676,0.132081031799,0.0687828063965,4.16014289856,0.250781059265,0.186748981476,4.41092395782,0.351994991302,0.28725194931,4.76291894913,0.249942064285,0.185800075531,5.01286101341,0.335268974304,0.272039175034,5.34812998772,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Los estudiantes metieron la tarea que la maestra les dio en la clase en sus bolsas antes de irse,La maestra se quedó con la tarea de los alumnos.,Verdadero,Falso,j,1,40,incongruent_left,1,1,0,1,0,B,f,1,0,1,0,0,65,65,19,,,f,1,0.455684185028,0.485326051712,0.437551021576,0.485326051712,0.200465917587,0.120692014694,0.685791969299,0.23313498497,0.169456005096,0.918926954269,0.401755094528,0.338127851486,1.3206820488,0.267414093018,0.189209938049,1.58809614182,0.26739192009,0.189807891846,1.8554880619,0.218273878098,0.139237165451,2.07376194,0.349725008011,0.272057056427,2.42348694801,0.200520992279,0.13484287262,2.62400794029,j,1,2.19404697418,None,None,0.301091194153,0.220440864563,2.92509913445,0.249415874481,0.184203863144,3.17451500893,0.352107048035,0.286828041077,3.52662205696,0.267683029175,0.205724000931,3.79430508614,0.250756978989,0.171803951263,4.04506206512,0.267600059509,0.189031839371,4.31266212463,0.299474954605,0.220527887344,4.61213707924,0.9695520401,0.888792037964,5.58168911934,,,0.350636005402,0.270092010498,5.93232512474,0.419165849686,0.35472202301,6.35149097443,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Después de que salieron la casa se quedó muy limpia,Todavía deben limpiar la casa.,Verdadero,Falso,j,0,102,incongruent_left,0,1,0,1,0,B,f,1,0,1,0,0,66,66,20,,,f,1,0.405910015106,0.518244028091,0.487519025803,0.518244028091,0.283086061478,0.236118078232,0.801330089569,0.301096916199,0.253969907761,1.10242700577,0.201265096664,0.153084039688,1.30369210243,0.365116834641,0.318103075027,1.66880893707,0.3534719944,0.305407047272,2.02228093147,0.316684007645,0.270495891571,2.33896493912,0.351622104645,0.29065990448,2.69058704376,0.366142988205,0.321135997772,3.05673003197,j,1,1.47513604164,None,None,0.318300008774,0.268453836441,3.37503004074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Mientras el novio pagaba el diamante se le cayó al piso,La esposa dejó caer el diamante al piso.,Verdadero,Falso,j,0,26,congruent_right,1,1,1,0,0,B,j,1,0,1,0,0,67,67,5,,,j,1,0.386501073837,0.499917984009,0.467310190201,0.499917984009,0.318024873734,0.271656990051,0.817942857742,0.317303180695,0.270811080933,1.13524603844,0.284476041794,0.235686063766,1.41972208023,0.249696969986,0.187824010849,1.66941905022,0.418128967285,0.354763031006,2.0875480175,0.535095930099,0.471967935562,2.6226439476,0.952371120453,0.906735897064,3.57501506805,0.383171796799,0.335362911224,3.95818686485,j,1,2.67849802971,None,None,0.250553131104,0.204031944275,4.20873999596,0.385737895966,0.338704109192,4.59447789192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Cuando los jardineros se fueron el jardín era el más bonito del barrio,Los clientes no se quedaron satisfechos con el jardín.,Verdadero,Falso,j,0,110,incongruent_left,0,1,0,1,0,B,f,1,0,1,0,0,68,68,24,,,f,1,0.452980995178,0.517442941666,0.47390294075,0.517442941666,0.266965866089,0.201705932617,0.784408807755,0.184579133987,0.120432853699,0.968987941742,0.216197967529,0.154267072678,1.18518590927,0.235243082047,0.171744823456,1.42042899132,0.233370780945,0.170679092407,1.65379977226,0.199824094772,0.136638879776,1.85362386703,0.200189113617,0.135267019272,2.05381298065,0.30192399025,0.235985994339,2.3557369709,j,1,2.20695090294,None,None,0.199692964554,0.136201143265,2.55542993546,0.217993021011,0.153923034668,2.77342295647,0.384275913239,0.304344177246,3.15769886971,0.234497070312,0.151521921158,3.39219594002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,307,congruent_left,0,0,1,0,0,A,f,1,0,1,0,0,69,69,66,,,f,1,0.453341007233,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Antes de servir la comida el mesero rellenó las copas,El mesero era muy atento con los clientes.,Verdadero,Falso,f,0,245,incongruent_right,0,0,0,1,0,B,j,1,0,1,0,0,70,70,44,,,j,1,0.436028003693,0.567302942276,0.535537958145,0.567302942276,0.267676115036,0.222483873367,0.834979057312,0.199539899826,0.153607845306,1.03451895714,0.217819929123,0.172372102737,1.25233888626,0.300635099411,0.254380226135,1.55297398567,0.234467983246,0.185294866562,1.78744196892,0.266927957535,0.219990968704,2.05436992645,0.284351110458,0.237132072449,2.33872103691,0.467606067657,0.421582937241,2.80632710457,f,1,1.94030499458,None,None,0.317213773727,0.270811080933,3.1235408783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
"En la oficina había dos empleados, un periodista y un fotógrafo ",Había cuatro personas en la oficina.,Verdadero,Falso,f,0,256,single_left,0,0,0,0,1,B,f,1,0,1,0,0,71,71,55,,,f,1,0.389958143234,0.533773899078,0.497005939484,0.533773899078,0.268064975739,0.205407857895,0.801838874817,0.216927051544,0.155384063721,1.01876592636,0.216773033142,0.150715112686,1.2355389595,0.184654951096,0.121859073639,1.4201939106,0.200157165527,0.133610010147,1.62035107613,0.200231790543,0.137472867966,1.82058286667,0.283285140991,0.218594074249,2.10386800766,0.433585882187,0.350545883179,2.53745388985,j,0,1.6430079937,None,None,0.319308042526,0.256331920624,2.85676193237,0.234668016434,0.172199010849,3.09142994881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,308,congruent_right,0,0,1,0,0,A,j,1,0,1,0,0,72,72,67,,,j,1,0.588229894638,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La estudiante lista adivinó la respuesta correcta primero,La estudiante fue la primera en responder. ,Verdadero,Falso,f,0,248,single_left,0,0,0,0,1,B,f,1,0,1,0,0,73,73,47,,,f,1,0.372619867325,0.567360162735,0.501827001572,0.567360162735,0.249711036682,0.203514814377,0.817071199417,0.200975894928,0.151881933212,1.01804709435,0.317831993103,0.268007040024,1.33587908745,0.400207042694,0.339131832123,1.73608613014,0.38432598114,0.338195085526,2.12041211128,0.16768693924,0.104207992554,2.28809905052,0.333091974258,0.286810159683,2.62119102478,,,,f,1,2.12738394737,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
"Entre los amigos en la fiesta de Luis estaban sus hermanos, Marisa y Germán ",María y Germán son amigos de Luis.,Verdadero,Falso,f,0,255,congruent_left,0,0,1,0,0,B,f,1,0,1,0,0,74,74,54,,,f,1,0.418296098709,0.568775892258,0.493587970734,0.568775892258,0.200107097626,0.138323783875,0.768882989883,0.234255075455,0.168038845062,1.00313806534,0.199203968048,0.135750055313,1.20234203339,0.218271970749,0.150598049164,1.42061400414,0.20058298111,0.137338876724,1.62119698524,0.200618028641,0.139038801193,1.82181501389,0.200730085373,0.134896993637,2.02254509926,0.1825299263,0.119518041611,2.20507502556,f,1,2.95699000359,None,None,0.234395027161,0.169054031372,2.43947005272,0.36872792244,0.300832033157,2.80819797516,0.233787059784,0.167619943619,3.04198503494,0.250720977783,0.189587831497,3.29270601273,0.415909051895,0.351276874542,3.70861506462,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
